,Item_Outlet_Sales,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods,Outlet_Identifier_OUT013,Outlet_Identifier_OUT017,Outlet_Identifier_OUT018,Outlet_Identifier_OUT019,Outlet_Identifier_OUT027,Outlet_Identifier_OUT035,Outlet_Identifier_OUT045,Outlet_Identifier_OUT046,Outlet_Identifier_OUT049
6698,999.3658,8.645,0,0.021629781,51.9982,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6699,753.6856,14.85,0,0.032516546,188.8214,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6700,2572.6512,15.6,0,0.08103643599999999,112.3544,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6701,1298.31,7.76,0,0.059472609,98.77,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6702,1179.1318,9.195,1,0.047081397999999997,51.1666,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6703,1922.8304,9.8,0,0.047260402,102.8016,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6704,195.7452,18.25,0,0.148673586,197.2452,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6705,2822.992,21.25,0,0.15601263099999998,177.33700000000002,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6706,1506.0396,7.235,0,0.077011493,117.3492,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6707,4681.9056,20.25,1,0.07614605,197.0794,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6708,3237.1196,15.85,0,0.135836915,93.8094,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6709,2471.4496,10.1,0,0.030062224,154.3656,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6710,644.4944,18.0,0,0.008575615,80.2618,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6711,3563.3616,7.02,0,0.081096635,148.4734,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6712,2600.6148,15.1,1,0.100060762,144.0786,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6713,2266.3832,8.68,0,0.008834023,100.0384,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6714,1911.5118,21.2,1,0.007069661999999999,175.7738,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6715,356.8688,16.6,0,0.046161923,176.6344,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6716,645.1602,12.15,0,0.079592733,37.3506,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6717,2863.6058,16.25,0,0.025776993999999998,169.9474,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6718,2649.884,11.5,0,0.020960615,133.2942,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6719,1374.2112,5.73,0,0.0,87.3882,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6720,1268.349,13.15,0,0.020715913,83.5566,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6721,1573.9512,5.465,1,0.048801674,132.1626,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6722,5865.0322,14.15,0,0.0,253.7014,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6723,4984.1788,12.8,0,0.06960567599999999,261.9252,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6724,1454.1072,8.655,1,0.088373591,119.3756,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6725,3691.1952,11.099999999999998,1,0.035853059,176.8712,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6726,396.8168,9.3,1,0.01404119,199.1084,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6727,1211.756,20.6,0,0.083473583,120.8756,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6728,473.3838,13.6,1,0.07643454200000001,155.8946,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6729,3338.987,19.7,1,0.08073703,197.011,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6730,2045.3376,14.5,1,0.0,169.6448,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6731,437.4306,10.0,0,0.08915252800000001,147.7102,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6732,2446.815,7.945,0,0.015863075,161.821,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6733,2030.69,20.35,1,0.151308326,81.7276,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6734,539.298,15.85,1,0.12160972199999999,60.222,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6735,703.0848,16.85,1,0.023135131,44.8428,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6736,1442.7886,11.5,0,0.017714096000000002,132.9626,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6737,2376.906,11.1,0,0.0,156.4604,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6738,1744.396,6.635,0,0.027069402000000003,174.9396,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6739,871.5322,7.81,1,0.055226755,123.1046,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6740,1342.2528,9.395,0,0.040124625,85.1908,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6741,1171.808,7.0,0,0.151376958,108.228,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6742,4572.0486,6.71,0,0.03558013,217.5166,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6743,265.6542,15.75,0,0.166513779,38.0506,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6744,2503.408,19.85,0,0.06478563,123.7704,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6745,6050.7904,9.5,0,0.085223447,189.2872,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6746,2441.4886,15.6,0,0.143915417,127.5994,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6747,123.8388,12.0,0,0.13227533800000002,123.8388,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6748,1797.66,13.35,1,0.149338159,178.666,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6749,1926.1594,11.1,0,0.044823438,174.2054,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6750,3094.6384,15.0,1,0.02681843,219.7456,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6751,1428.141,14.8,1,0.04407225,109.057,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6752,882.8508,19.1,1,0.025872153,145.7418,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6753,4229.1616,6.825,0,0.059835659000000006,264.3226,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6754,1148.505,17.6,0,0.13027716,228.00099999999998,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6755,1318.2839999999999,17.35,1,0.027653795,88.0856,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6756,1720.4272,9.8,0,0.04714777,102.4016,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6757,2807.0128,19.35,1,0.062882112,164.1184,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6758,1508.037,18.6,0,0.152294691,98.9358,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6759,1366.2216,7.27,0,0.071064499,114.4518,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6760,1470.0864,12.6,1,0.041726942,122.0072,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6761,5912.304,7.575,0,0.055121892,196.7768,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6762,1393.5194,12.65,0,0.042211119000000005,108.6938,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6763,5289.1152,11.0,1,0.132500853,220.3798,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6764,2213.1192,17.5,0,0.015557426000000001,184.7266,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6765,6930.978,8.06,0,0.021409913,229.7326,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6766,3453.5046,12.1,0,0.015497337,165.5526,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6767,2150.534,20.2,0,0.065612808,62.351000000000006,1,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6768,1155.8288,17.2,1,0.012030747,166.6184,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6769,3205.827,18.25,0,0.07560369900000001,215.1218,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6770,3942.8676,5.94,1,0.029372367000000003,186.7556,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6771,3894.93,16.7,0,0.070096518,217.885,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6772,2290.3520000000003,7.39,0,0.120258245,141.547,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6773,892.8378,20.7,1,0.07928147599999999,100.1042,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6774,564.5984,15.1,0,0.09776872800000001,142.4496,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6775,1545.9876,15.6,1,0.104786172,172.2764,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6776,482.0392,18.2,1,0.043626605,241.4196,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6777,2356.9320000000002,20.2,1,0.11783932800000001,195.21099999999998,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6778,2061.3168,6.525,0,0.089858447,84.5882,1,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6779,123.8388,15.1,1,0.185008985,42.3796,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6780,4566.7222,17.75,1,0.156701315,240.7538,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6781,498.0184,8.71,1,0.0,43.5744,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6782,3020.0688,18.85,1,0.13908768300000002,251.7724,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6783,4649.9472,20.75,0,0.089243789,192.0478,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6784,610.5386,12.5,1,0.073721115,85.6198,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6785,862.8768,5.325,1,0.138679995,53.7298,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6787,4625.9784,16.75,0,0.0,255.3988,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6788,3387.5904,16.0,0,0.040911824,141.2496,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6789,5932.278,13.35,1,0.14997485800000002,179.766,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6790,1018.674,11.8,1,0.026072872,99.8674,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6791,3225.1352,10.65,1,0.08548276099999999,231.4668,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6792,3124.5994,12.1,0,0.015521768,165.8526,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6793,1704.4479999999999,9.395,0,0.099101845,105.82799999999999,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6794,2884.2456,19.6,0,0.025281802000000003,152.0024,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6795,1133.8574,14.1,0,0.125675936,86.9198,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6796,6881.043000000001,8.895,0,0.07204818,177.937,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6797,1238.388,16.5,1,0.068263916,104.79899999999999,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6798,175.7712,14.3,1,0.109144085,88.2856,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6799,459.402,7.51,0,0.017425784,227.90099999999998,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6800,932.12,17.25,0,0.035118834,93.412,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6801,1406.1696,5.785,1,0.054066567,87.0856,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6802,916.1408,13.65,1,0.012823828999999998,55.5588,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6803,1964.7758,6.26,1,0.009883257,149.8366,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6804,1597.92,14.0,1,0.041754584,53.464,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6805,882.185,19.7,0,0.112036236,174.937,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6806,3570.0196,19.7,1,0.161610636,255.2014,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6807,4474.1759999999995,13.65,1,0.078909166,186.72400000000002,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6808,980.0576,20.1,0,0.077769768,63.0536,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6809,4731.1748,12.6,1,0.021951613,250.9092,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6810,3589.9936,20.85,0,0.09777000400000001,222.8746,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6811,75.9012,11.800000000000002,0,0.094817105,77.9012,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6812,3516.7556,15.6,0,0.06672613299999999,185.8924,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6813,1765.7016,5.98,0,0.043809260999999995,146.8418,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6814,185.7582,7.420000000000001,1,0.0,184.3582,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6815,1492.0578,16.35,0,0.032671446,165.4842,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6816,2395.5484,14.15,0,0.095378221,170.5106,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6817,3338.3212,12.1,0,0.0,145.1444,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
6818,6041.4692,9.895,0,0.060188932,233.0642,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6819,4262.4516,8.51,0,0.016135764,195.6478,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6820,1258.362,17.0,0,0.12622018699999998,126.7362,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6821,5892.33,14.15,1,0.024286377999999997,194.71099999999998,1,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6822,3175.866,9.0,0,0.065350715,175.437,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6823,2773.0570000000002,5.11,0,0.035071955,163.221,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6824,1211.756,19.5,1,0.030742082999999996,85.554,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6825,1238.388,9.195,0,0.015949001,84.1592,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6826,5540.7876,16.7,1,0.038496166,147.5102,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6827,2540.6928,19.0,0,0.017746826,210.8244,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6828,458.7362,12.3,0,0.11127459099999999,35.0874,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6829,3349.6398,5.695,0,0.065272284,256.1646,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6830,1624.5520000000001,14.15,0,0.183472595,82.0276,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6831,254.3356,17.7,0,0.08918772,128.9678,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6832,1259.6936,10.395,0,0.030281542999999998,116.3176,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6833,251.6724,17.0,0,0.211306673,125.1362,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6834,996.0368,15.85,1,0.061190964,47.1744,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6835,2217.114,10.195,0,0.10730767699999999,149.8076,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6836,111.8544,11.6,0,0.067441726,57.4272,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6837,4165.2448,6.57,0,0.066338717,261.4278,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6838,1576.6144,8.43,0,0.0,195.3768,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6839,2433.499,7.39,0,0.12052492199999999,142.247,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6840,4725.8484,16.0,0,0.061192210999999996,224.1404,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6841,601.8832,13.1,0,0.075056542,76.0354,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6842,3410.2276,11.5,0,0.017556795,129.9626,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6843,583.2408,13.5,1,0.129077455,95.2068,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6844,1689.8004,20.6,1,0.047896392999999995,185.8556,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6845,4804.4128,15.2,0,0.021240491,216.9824,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6846,1605.9096,6.38,0,0.031743707,179.1344,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6847,3537.3954,5.88,0,0.003612411,154.1998,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6848,1416.8224,6.03,0,0.022796177999999997,178.1028,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6849,675.1212,17.599999999999998,1,0.133279499,112.6202,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6850,3016.7398,18.85,0,0.016132592,130.2626,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6851,1278.336,7.68,0,0.152429537,85.5224,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6852,2093.9410000000003,15.35,0,0.035348491,124.67299999999999,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6853,3098.6332,13.1,0,0.020903193,119.2782,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6854,2182.4924,10.1,0,0.054853377,198.6084,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6855,135.8232,15.85,1,0.10697116699999999,44.7744,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6856,2526.7110000000002,12.65,0,0.035482562,231.40099999999998,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6857,1627.881,14.6,1,0.04292307099999999,109.8254,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6858,1581.9408,11.1,1,0.036174285,176.0712,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6859,3163.8816,12.35,1,0.033597374,197.2426,1,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6860,2241.7486,8.63,1,0.028320655,172.5422,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6861,4293.0784,9.6,0,0.0,163.9184,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6862,165.7842,19.6,0,0.056744064000000004,55.6614,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6863,982.7208,19.35,1,0.039990314,165.0868,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6864,3020.0688,14.0,0,0.030155223999999998,214.7192,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6865,251.6724,12.15,0,0.062541552,34.3532,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6866,647.8234,8.195,0,0.031403441000000004,93.8462,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6867,284.2966,8.325,0,0.029845242999999997,41.6138,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
